Datacode,Rectype,RecYear,monthday,Watershed,fireFrequency,LastFire,LastWildfire,Species,CensusReplicate,GalledStems,SampledStems
cgp01,1,1995,0410,001a,1,1,,ceanothu,16,9,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,17,3,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,18,5,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,19,6,100
cgp01,1,1995,0410,001a,1,1,,ceanothu,20,11,100
cgp01,1,1995,0410,001a,1,1,,solidago,1,4,100
cgp01,1,1995,0410,001a,1,1,,solidago,2,8,100
cgp01,1,1995,0410,001a,1,1,,solidago,3,11,100
cgp01,1,1995,0410,001a,1,1,,solidago,4,11,100
cgp01,1,1995,0410,001a,1,1,,solidago,5,0,100
cgp01,1,1995,0410,001a,1,1,,solidago,6,0,100
cgp01,1,1995,0410,001a,1,1,,solidago,7,1,100
cgp01,1,1995,0410,001a,1,1,,solidago,8,3,78
cgp01,1,1995,0410,001a,1,1,,solidago,9,9,100
cgp01,1,1995,0410,001a,1,1,,solidago,10,27,100
cgp01,1,1995,0410,001a,1,1,,solidago,11,1,84
cgp01,1,1995,0410,001a,1,1,,solidago,12,0,100
cgp01,1,1995,0410,001a,1,1,,solidago,13,0,37
cgp01,1,1995,0410,001a,1,1,,solidago,14,0,100
cgp01,1,1995,0410,001a,1,1,,solidago,15,0,87
cgp01,1,1995,0410,001a,1,1,,solidago,16,0,100
cgp01,1,1995,0410,001a,1,1,,solidago,17,1,25
cgp01,1,1995,0410,001a,1,1,,solidago,18,15,100
cgp01,1,1995,0410,001a,1,1,,solidago,19,2,100
cgp01,1,1995,0410,001a,1,1,,solidago,20,6,100
cgp01,1,1995,0410,001a,1,1,,vernonia,1,8,50
cgp01,1,1995,0410,001a,1,1,,vernonia,2,7,50
cgp01,1,1995,0410,001a,1,1,,vernonia,3,5,50
cgp01,1,1995,0410,001a,1,1,,vernonia,4,8,50
cgp01,1,1995,0408,001b,1,1,,ceanothu,1,3,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,2,3,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,3,1,95
cgp01,1,1995,0408,001b,1,1,,ceanothu,4,0,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,5,7,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,6,1,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,7,7,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,8,2,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,9,4,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,10,5,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,11,2,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,12,3,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,13,2,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,14,0,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,15,5,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,16,4,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,17,2,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,18,9,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,19,5,100
cgp01,1,1995,0408,001b,1,1,,ceanothu,20,4,100
cgp01,1,1995,0408,001b,1,1,,solidago,1,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,2,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,3,5,100
cgp01,1,1995,0408,001b,1,1,,solidago,4,0,86
cgp01,1,1995,0408,001b,1,1,,solidago,5,1,100
cgp01,1,1995,0408,001b,1,1,,solidago,6,2,100
cgp01,1,1995,0408,001b,1,1,,solidago,7,1,100
cgp01,1,1995,0408,001b,1,1,,solidago,8,4,100
cgp01,1,1995,0408,001b,1,1,,solidago,9,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,10,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,11,3,100
cgp01,1,1995,0408,001b,1,1,,solidago,12,5,100
cgp01,1,1995,0408,001b,1,1,,solidago,13,1,100
cgp01,1,1995,0408,001b,1,1,,solidago,14,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,15,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,16,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,17,9,100
cgp01,1,1995,0408,001b,1,1,,solidago,18,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,19,0,100
cgp01,1,1995,0408,001b,1,1,,solidago,20,0,100
cgp01,1,1995,0408,001b,1,1,,vernonia,1,8,50
cgp01,1,1995,0408,001b,1,1,,vernonia,2,5,50
cgp01,1,1995,0408,001b,1,1,,vernonia,3,7,50
cgp01,1,1995,0408,001b,1,1,,vernonia,4,9,60
cgp01,1,1995,0415,004a,4,2,,ceanothu,1,4,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,2,1,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,3,1,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,4,1,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,5,5,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,6,7,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,7,1,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,8,12,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,9,2,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,10,11,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,11,8,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,12,7,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,13,2,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,14,10,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,15,4,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,16,4,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,17,3,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,18,1,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,19,4,100
cgp01,1,1995,0415,004a,4,2,,ceanothu,20,0,100
cgp01,1,1995,0415,004a,4,2,,solidago,1,1,100
cgp01,1,1995,0415,004a,4,2,,solidago,2,3,100
cgp01,1,1995,0415,004a,4,2,,solidago,3,6,100
cgp01,1,1995,0415,004a,4,2,,solidago,4,2,100
cgp01,1,1995,0415,004a,4,2,,solidago,5,3,100
cgp01,1,1995,0415,004a,4,2,,solidago,6,7,100
cgp01,1,1995,0415,004a,4,2,,solidago,7,8,100
cgp01,1,1995,0415,004a,4,2,,solidago,8,11,100
cgp01,1,1995,0415,004a,4,2,,solidago,9,18,100
cgp01,1,1995,0415,004a,4,2,,solidago,10,9,100
cgp01,1,1995,0415,004a,4,2,,solidago,11,3,100
cgp01,1,1995,0415,004a,4,2,,solidago,12,5,100
cgp01,1,1995,0415,004a,4,2,,solidago,13,4,100
cgp01,1,1995,0415,004a,4,2,,solidago,14,0,100
cgp01,1,1995,0415,004a,4,2,,solidago,15,1,100
cgp01,1,1995,0415,004a,4,2,,solidago,16,5,100
cgp01,1,1995,0415,004a,4,2,,solidago,17,2,100
cgp01,1,1995,0415,004a,4,2,,solidago,18,4,100
cgp01,1,1995,0415,004a,4,2,,solidago,19,6,100
cgp01,1,1995,0415,004a,4,2,,solidago,20,7,100
cgp01,1,1995,0415,004a,4,2,,vernonia,1,5,50
cgp01,1,1995,0415,004a,4,2,,vernonia,2,7,53
cgp01,1,1995,0415,004a,4,2,,vernonia,3,8,50
cgp01,1,1995,0415,004a,4,2,,vernonia,4,4,50
cgp01,1,1995,0524,004b,4,2,,ceanothu,1,2,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,2,1,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,3,3,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,4,4,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,5,5,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,6,6,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,7,5,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,8,0,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,9,6,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,10,11,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,11,2,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,12,1,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,13,1,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,14,0,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,15,3,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,16,2,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,17,0,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,18,3,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,19,7,100
cgp01,1,1995,0524,004b,4,2,,ceanothu,20,2,100
cgp01,1,1995,0524,004b,4,2,,solidago,1,16,100
cgp01,1,1995,0524,004b,4,2,,solidago,2,12,100
cgp01,1,1995,0524,004b,4,2,,solidago,3,1,100
cgp01,1,1995,0524,004b,4,2,,solidago,4,4,100
cgp01,1,1995,0524,004b,4,2,,solidago,5,7,100
cgp01,1,1995,0524,004b,4,2,,solidago,6,4,100
cgp01,1,1995,0524,004b,4,2,,solidago,7,10,100
cgp01,1,1995,0524,004b,4,2,,solidago,8,1,100
cgp01,1,1995,0524,004b,4,2,,solidago,9,3,100
cgp01,1,1995,0524,004b,4,2,,solidago,10,6,100
cgp01,1,1995,0524,004b,4,2,,solidago,11,10,100
cgp01,1,1995,0524,004b,4,2,,solidago,12,1,100
cgp01,1,1995,0524,004b,4,2,,solidago,13,2,100
cgp01,1,1995,0524,004b,4,2,,solidago,14,0,100
cgp01,1,1995,0524,004b,4,2,,solidago,15,10,100
cgp01,1,1995,0524,004b,4,2,,solidago,16,7,100
cgp01,1,1995,0524,004b,4,2,,solidago,17,23,100
cgp01,1,1995,0524,004b,4,2,,solidago,18,9,100
cgp01,1,1995,0524,004b,4,2,,solidago,19,3,100
cgp01,1,1995,0524,004b,4,2,,solidago,20,0,100
cgp01,1,1995,0524,004b,4,2,,vernonia,1,8,50
cgp01,1,1995,0524,004b,4,2,,vernonia,2,14,50
cgp01,1,1995,0524,004b,4,2,,vernonia,3,11,50
cgp01,1,1995,0524,004b,4,2,,vernonia,4,7,50
cgp01,1,1995,0313,004h,4,2,,ceanothu,1,3,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,2,12,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,3,4,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,4,7,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,5,1,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,6,10,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,7,9,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,8,14,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,9,16,105
cgp01,1,1995,0313,004h,4,2,,ceanothu,10,6,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,11,30,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,12,10,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,13,10,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,14,1,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,15,12,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,16,6,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,17,16,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,18,9,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,19,10,100
cgp01,1,1995,0313,004h,4,2,,ceanothu,20,16,100
cgp01,1,1995,0313,004h,4,2,,solidago,1,0,98
cgp01,1,1995,0313,004h,4,2,,solidago,2,5,81
cgp01,1,1995,0313,004h,4,2,,solidago,3,3,79
cgp01,1,1995,0313,004h,4,2,,solidago,4,12,100
cgp01,1,1995,0313,004h,4,2,,solidago,5,2,100
cgp01,1,1995,0313,004h,4,2,,solidago,6,6,100
cgp01,1,1995,0313,004h,4,2,,solidago,7,0,100
cgp01,1,1995,0313,004h,4,2,,solidago,8,0,100
cgp01,1,1995,0313,004h,4,2,,solidago,9,12,86
cgp01,1,1995,0313,004h,4,2,,solidago,10,13,100
cgp01,1,1995,0313,004h,4,2,,solidago,11,3,100
cgp01,1,1995,0313,004h,4,2,,solidago,12,4,72
cgp01,1,1995,0313,004h,4,2,,solidago,13,6,100
cgp01,1,1995,0313,004h,4,2,,solidago,14,1,100
cgp01,1,1995,0313,004h,4,2,,solidago,15,0,100
cgp01,1,1995,0313,004h,4,2,,solidago,16,0,72
cgp01,1,1995,0313,004h,4,2,,solidago,17,2,100
cgp01,1,1995,0313,004h,4,2,,solidago,18,8,100
cgp01,1,1995,0313,004h,4,2,,solidago,19,1,100
cgp01,1,1995,0313,004h,4,2,,solidago,20,22,100
cgp01,1,1995,0313,004h,4,2,,vernonia,1,1,50
cgp01,1,1995,0313,004h,4,2,,vernonia,2,0,48
cgp01,1,1995,0313,004h,4,2,,vernonia,3,11,50
cgp01,1,1995,0313,004h,4,2,,vernonia,4,4,27
cgp01,1,1995,0221,010a,10,5,,ceanothu,1,3,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,2,6,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,3,4,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,4,6,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,5,15,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,6,2,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,7,8,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,8,1,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,9,2,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,10,8,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,11,4,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,12,4,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,13,0,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,14,8,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,15,1,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,16,7,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,17,7,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,18,10,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,19,2,100
cgp01,1,1995,0221,010a,10,5,,ceanothu,20,5,100
cgp01,1,1995,0221,010a,10,5,,solidago,1,2,100
cgp01,1,1995,0221,010a,10,5,,solidago,2,33,100
cgp01,1,1995,0221,010a,10,5,,solidago,3,6,85
cgp01,1,1995,0221,010a,10,5,,solidago,4,13,100
cgp01,1,1995,0221,010a,10,5,,solidago,5,25,100
cgp01,1,1995,0221,010a,10,5,,solidago,6,27,100
cgp01,1,1995,0221,010a,10,5,,solidago,7,16,100
cgp01,1,1995,0221,010a,10,5,,solidago,8,9,100
cgp01,1,1995,0221,010a,10,5,,solidago,9,13,100
cgp01,1,1995,0221,010a,10,5,,solidago,10,0,100
cgp01,1,1995,0221,010a,10,5,,solidago,11,12,100
cgp01,1,1995,0221,010a,10,5,,solidago,12,15,100
cgp01,1,1995,0221,010a,10,5,,solidago,13,11,100
cgp01,1,1995,0221,010a,10,5,,solidago,14,25,100
cgp01,1,1995,0221,010a,10,5,,solidago,15,32,100
cgp01,1,1995,0221,010a,10,5,,solidago,16,11,100
cgp01,1,1995,0221,010a,10,5,,solidago,17,24,100
cgp01,1,1995,0221,010a,10,5,,solidago,18,13,100
cgp01,1,1995,0221,010a,10,5,,solidago,19,22,100
cgp01,1,1995,0221,010a,10,5,,solidago,20,11,100
cgp01,1,1995,0221,010a,10,5,,vernonia,1,5,50
cgp01,1,1995,0221,010a,10,5,,vernonia,2,4,50
cgp01,1,1995,0221,010a,10,5,,vernonia,3,3,50
cgp01,1,1995,0221,010a,10,5,,vernonia,4,7,50
cgp01,1,1995,0318,010b,10,5,,ceanothu,1,13,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,2,27,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,3,8,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,4,18,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,5,9,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,6,23,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,7,11,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,8,17,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,9,18,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,10,14,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,11,20,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,12,15,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,13,16,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,14,11,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,15,9,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,16,22,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,17,19,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,18,21,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,19,14,100
cgp01,1,1995,0318,010b,10,5,,ceanothu,20,12,100
cgp01,1,1995,0318,010b,10,5,,solidago,1,0,100
cgp01,1,1995,0318,010b,10,5,,solidago,2,6,100
cgp01,1,1995,0318,010b,10,5,,solidago,3,3,100
cgp01,1,1995,0318,010b,10,5,,solidago,4,0,100
cgp01,1,1995,0318,010b,10,5,,solidago,5,8,100
cgp01,1,1995,0318,010b,10,5,,solidago,6,10,100
cgp01,1,1995,0318,010b,10,5,,solidago,7,9,100
cgp01,1,1995,0318,010b,10,5,,solidago,8,7,100
cgp01,1,1995,0318,010b,10,5,,solidago,9,4,100
cgp01,1,1995,0318,010b,10,5,,solidago,10,12,100
cgp01,1,1995,0318,010b,10,5,,solidago,11,18,100
cgp01,1,1995,0318,010b,10,5,,solidago,12,1,100
cgp01,1,1995,0318,010b,10,5,,solidago,13,0,100
cgp01,1,1995,0318,010b,10,5,,solidago,14,0,100
cgp01,1,1995,0318,010b,10,5,,solidago,15,14,100
cgp01,1,1995,0318,010b,10,5,,solidago,16,0,100
cgp01,1,1995,0318,010b,10,5,,solidago,17,5,100
cgp01,1,1995,0318,010b,10,5,,solidago,18,8,100
cgp01,1,1995,0318,010b,10,5,,solidago,19,6,100
cgp01,1,1995,0318,010b,10,5,,solidago,20,8,100
cgp01,1,1995,0318,010b,10,5,,vernonia,1,2,50
cgp01,1,1995,0318,010b,10,5,,vernonia,2,2,50
cgp01,1,1995,0318,010b,10,5,,vernonia,3,5,50
cgp01,1,1995,0318,010b,10,5,,vernonia,4,2,50
cgp01,1,1995,0214,020a,20,4,,ceanothu,1,3,72
cgp01,1,1995,0214,020a,20,4,,ceanothu,2,1,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,3,5,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,4,0,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,5,4,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,6,7,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,7,4,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,8,4,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,9,14,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,10,2,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,11,5,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,12,4,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,13,4,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,14,2,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,15,7,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,16,6,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,17,2,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,18,3,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,19,10,100
cgp01,1,1995,0214,020a,20,4,,ceanothu,20,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,1,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,2,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,3,3,100
cgp01,1,1995,0214,020a,20,4,,solidago,4,1,100
cgp01,1,1995,0214,020a,20,4,,solidago,5,5,100
cgp01,1,1995,0214,020a,20,4,,solidago,6,8,85
cgp01,1,1995,0214,020a,20,4,,solidago,7,9,100
cgp01,1,1995,0214,020a,20,4,,solidago,8,6,100
cgp01,1,1995,0214,020a,20,4,,solidago,9,2,100
cgp01,1,1995,0214,020a,20,4,,solidago,10,5,100
cgp01,1,1995,0214,020a,20,4,,solidago,11,7,100
cgp01,1,1995,0214,020a,20,4,,solidago,12,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,13,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,14,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,15,1,100
cgp01,1,1995,0214,020a,20,4,,solidago,16,0,100
cgp01,1,1995,0214,020a,20,4,,solidago,17,2,63
cgp01,1,1995,0214,020a,20,4,,solidago,18,1,100
cgp01,1,1995,0214,020a,20,4,,solidago,19,1,100
cgp01,1,1995,0214,020a,20,4,,solidago,20,5,100
cgp01,1,1995,0214,020a,20,4,,vernonia,1,9,35
cgp01,1,1995,0214,020a,20,4,,vernonia,2,10,56
cgp01,1,1995,0214,020a,20,4,,vernonia,3,2,15
cgp01,1,1995,0603,020b,20,5,,ceanothu,1,5,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,2,1,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,3,5,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,4,16,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,5,6,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,6,10,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,7,20,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,8,19,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,9,3,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,10,5,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,11,7,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,12,15,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,13,7,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,14,7,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,15,6,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,16,2,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,17,9,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,18,4,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,19,4,100
cgp01,1,1995,0603,020b,20,5,,ceanothu,20,3,100
cgp01,1,1995,0603,020b,20,5,,solidago,1,16,111
cgp01,1,1995,0603,020b,20,5,,solidago,2,3,100
cgp01,1,1995,0603,020b,20,5,,solidago,3,10,100
cgp01,1,1995,0603,020b,20,5,,solidago,4,32,100
cgp01,1,1995,0603,020b,20,5,,solidago,5,22,100
cgp01,1,1995,0603,020b,20,5,,solidago,6,14,100
cgp01,1,1995,0603,020b,20,5,,solidago,7,17,105
cgp01,1,1995,0603,020b,20,5,,solidago,8,13,107
cgp01,1,1995,0603,020b,20,5,,solidago,9,15,103
cgp01,1,1995,0603,020b,20,5,,solidago,10,19,103
cgp01,1,1995,0603,020b,20,5,,solidago,11,11,106
cgp01,1,1995,0603,020b,20,5,,solidago,12,12,114
cgp01,1,1995,0603,020b,20,5,,solidago,13,20,100
cgp01,1,1995,0603,020b,20,5,,solidago,14,24,110
cgp01,1,1995,0603,020b,20,5,,solidago,15,0,104
cgp01,1,1995,0603,020b,20,5,,solidago,16,4,129
cgp01,1,1995,0603,020b,20,5,,solidago,17,16,114
cgp01,1,1995,0603,020b,20,5,,solidago,18,23,100
cgp01,1,1995,0603,020b,20,5,,solidago,19,14,103
cgp01,1,1995,0603,020b,20,5,,solidago,20,10,100
cgp01,1,1995,0603,020b,20,5,,vernonia,1,14,50
cgp01,1,1995,0603,020b,20,5,,vernonia,2,13,50
cgp01,1,1995,0603,020b,20,5,,vernonia,3,16,50
cgp01,1,1995,0603,020b,20,5,,vernonia,4,7,50
cgp01,1,1995,0401,020c,20,4,,ceanothu,1,6,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,2,9,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,3,7,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,4,8,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,5,1,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,6,7,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,7,9,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,8,6,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,9,1,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,10,2,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,11,2,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,12,3,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,13,1,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,14,0,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,15,3,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,16,0,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,17,0,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,18,2,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,19,0,100
cgp01,1,1995,0401,020c,20,4,,ceanothu,20,0,100
cgp01,1,1995,0401,020c,20,4,,solidago,1,14,100
cgp01,1,1995,0401,020c,20,4,,solidago,2,10,100
cgp01,1,1995,0401,020c,20,4,,solidago,3,8,100
cgp01,1,1995,0401,020c,20,4,,solidago,4,6,100
cgp01,1,1995,0401,020c,20,4,,solidago,5,6,100
cgp01,1,1995,0401,020c,20,4,,solidago,6,5,100
cgp01,1,1995,0401,020c,20,4,,solidago,7,10,100
cgp01,1,1995,0401,020c,20,4,,solidago,8,4,100
cgp01,1,1995,0401,020c,20,4,,solidago,9,4,100
cgp01,1,1995,0401,020c,20,4,,solidago,10,9,100
cgp01,1,1995,0401,020c,20,4,,solidago,11,14,100
cgp01,1,1995,0401,020c,20,4,,solidago,12,5,100
cgp01,1,1995,0401,020c,20,4,,solidago,13,0,100
cgp01,1,1995,0401,020c,20,4,,solidago,14,11,100
cgp01,1,1995,0401,020c,20,4,,solidago,15,5,100
cgp01,1,1995,0401,020c,20,4,,solidago,16,2,100
cgp01,1,1995,0401,020c,20,4,,solidago,17,1,100
cgp01,1,1995,0401,020c,20,4,,solidago,18,13,100
cgp01,1,1995,0401,020c,20,4,,solidago,19,7,100
cgp01,1,1995,0401,020c,20,4,,solidago,20,7,126
cgp01,1,1995,0401,020c,20,4,,vernonia,1,11,50
cgp01,1,1995,0401,020c,20,4,,vernonia,2,2,50
cgp01,1,1995,0401,020c,20,4,,vernonia,3,9,50
cgp01,1,1995,0401,020c,20,4,,vernonia,4,12,50
cgp01,1,1995,0221,020d,20,5,,ceanothu,1,14,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,2,22,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,3,30,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,4,14,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,5,5,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,6,8,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,7,11,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,8,3,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,9,0,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,10,3,100
cgp01,1,1995,0221,020d,20,5,,ceanothu,11,2,100
